source,condition_tag,section,resource_type,content,url,collection,country,phone,doc_id,chunk_num
findahelpline.com,crisis,Helpline: OCD Action Helpline,helpline,OCD Action Helpline is a mental health helpline. Located in United Kingdom. Phone: 0300 636 5478. OCD Action Helpline is a mental health helpline in United Kingdom. Phone: 0300 636 5478. Website: https://www.ocdaction.org.uk. Topics covered: mental health.,https://www.ocdaction.org.uk,helplines_crisis,United Kingdom,0300 636 5478,doc_0593,0
findahelpline.com,crisis,Helpline: LGBT Foundation Helpline,helpline,LGBT Foundation Helpline is a mental health helpline. Located in United Kingdom. Phone: 0345 330 3030. LGBT Foundation Helpline is a mental health helpline in United Kingdom. Phone: 0345 330 3030. Website: https://lgbt.foundation/contact-support/. Topics covered: mental health.,https://lgbt.foundation/contact-support/,helplines_crisis,United Kingdom,0345 330 3030,doc_0594,0
findahelpline.com,crisis,Helpline: MS-UK Helpline,helpline,MS-UK Helpline is a mental health helpline. Located in United Kingdom. Phone: 0800 783 0518. MS-UK Helpline is a mental health helpline in United Kingdom. Phone: 0800 783 0518. Website: https://www.ms-uk.org. Topics covered: mental health.,https://www.ms-uk.org,helplines_crisis,United Kingdom,0800 783 0518,doc_0595,0
findahelpline.com,crisis,Helpline: Eating Disorders Support Helpline,helpline,Eating Disorders Support Helpline is a mental health helpline. Located in United Kingdom. Phone: 01494 793223. Eating Disorders Support Helpline is a mental health helpline in United Kingdom. Phone: 01494 793223. Website: http://www.eatingdisorderssupport.co.uk/. Topics covered: mental health.,http://www.eatingdisorderssupport.co.uk/,helplines_crisis,United Kingdom,01494 793223,doc_0596,0
findahelpline.com,crisis,Helpline: RNIB Helpline,helpline,RNIB Helpline is a mental health helpline. Located in United Kingdom. Phone: 0303 123 9999. RNIB Helpline is a mental health helpline in United Kingdom. Phone: 0303 123 9999. Website: http://www.rnib.org.uk. Topics covered: mental health.,http://www.rnib.org.uk,helplines_crisis,United Kingdom,0303 123 9999,doc_0597,0
findahelpline.com,crisis,Helpline: Child Death Helpline,helpline,Child Death Helpline is a mental health helpline. Located in United Kingdom. Phone: 0800 282 986. Child Death Helpline is a mental health helpline in United Kingdom. Phone: 0800 282 986. Website: https://www.childdeathhelpline.org.uk/. Topics covered: mental health.,https://www.childdeathhelpline.org.uk/,helplines_crisis,United Kingdom,0800 282 986,doc_0598,0
findahelpline.com,crisis,Helpline: Fertility Network UK Support Line,helpline,Fertility Network UK Support Line is a mental health helpline. Located in United Kingdom. Phone: 01424732361. Fertility Network UK Support Line is a mental health helpline in United Kingdom. Phone: 01424732361. Website: https://fertilitynetworkuk.org/access-support/support-line/. Topics covered: mental health.,https://fertilitynetworkuk.org/access-support/support-line/,helplines_crisis,United Kingdom,01424732361,doc_0599,0
findahelpline.com,crisis,Helpline: Pandas Foundation Helpline - Perinatal Support,helpline,Pandas Foundation Helpline - Perinatal Support is a mental health helpline. Located in United Kingdom. Phone: . Pandas Foundation Helpline - Perinatal Support is a mental health helpline in United Kingdom. Website: https://pandasfoundation.org.uk/. Topics covered: mental health.,https://pandasfoundation.org.uk/,helplines_crisis,United Kingdom,,doc_0600,0
findahelpline.com,crisis,Helpline: Al-Anon Family Groups Helpline UK,helpline,Al-Anon Family Groups Helpline UK is a mental health helpline. Located in United Kingdom. Phone: 0800 0086 811. Al-Anon Family Groups Helpline UK is a mental health helpline in United Kingdom. Phone: 0800 0086 811. Website: https://www.al-anonuk.org.uk. Topics covered: mental health.,https://www.al-anonuk.org.uk,helplines_crisis,United Kingdom,0800 0086 811,doc_0601,0
findahelpline.com,crisis,Helpline: Carers UK Helpline,helpline,Carers UK Helpline is a mental health helpline. Located in United Kingdom. Phone: 0808 808 7777. Carers UK Helpline is a mental health helpline in United Kingdom. Phone: 0808 808 7777. Website: https://www.carersuk.org. Topics covered: mental health.,https://www.carersuk.org,helplines_crisis,United Kingdom,0808 808 7777,doc_0602,0
findahelpline.com,crisis,Helpline: Blood Cancer UK Support Line,helpline,Blood Cancer UK Support Line is a mental health helpline. Located in United Kingdom. Phone: 0808 208 0888. Blood Cancer UK Support Line is a mental health helpline in United Kingdom. Phone: 0808 208 0888. Website: https://bloodcancer.org.uk. Topics covered: mental health.,https://bloodcancer.org.uk,helplines_crisis,United Kingdom,0808 208 0888,doc_0603,0
findahelpline.com,crisis,Helpline: Abortion Recovery Care & Helpline,helpline,Abortion Recovery Care & Helpline is a mental health helpline. Located in United Kingdom. Phone: 0345 603 8501. Abortion Recovery Care & Helpline is a mental health helpline in United Kingdom. Phone: 0345 603 8501. Website: https://www.archtrust.org.uk. Topics covered: mental health.,https://www.archtrust.org.uk,helplines_crisis,United Kingdom,0345 603 8501,doc_0604,0
findahelpline.com,crisis,Helpline: Addiction Family Support Helpline,helpline,Addiction Family Support Helpline is a mental health helpline. Located in United Kingdom. Phone: 0300 888 3853. Addiction Family Support Helpline is a mental health helpline in United Kingdom. Phone: 0300 888 3853. Website: https://addictionfamilysupport.org.uk/. Topics covered: mental health.,https://addictionfamilysupport.org.uk/,helplines_crisis,United Kingdom,0300 888 3853,doc_0605,0
findahelpline.com,crisis,Helpline: National Sexual Health Helpline,helpline,National Sexual Health Helpline is a mental health helpline. Located in United Kingdom. Phone: 0300 123 7123. National Sexual Health Helpline is a mental health helpline in United Kingdom. Phone: 0300 123 7123. Website: https://www.nhs.uk/live-well/sexual-health/where-can-i-get-sexual-health-advice-now/. Topics covered: mental health.,https://www.nhs.uk/live-well/sexual-health/where-can-i-get-sexual-health-advice-now/,helplines_crisis,United Kingdom,0300 123 7123,doc_0606,0
findahelpline.com,crisis,Helpline: Respect Men's Advice Line,helpline,Respect Men's Advice Line is a mental health helpline. Located in United Kingdom. Phone: 0808 8010327. Respect Men's Advice Line is a mental health helpline in United Kingdom. Phone: 0808 8010327. Website: https://mensadviceline.org.uk/. Topics covered: mental health.,https://mensadviceline.org.uk/,helplines_crisis,United Kingdom,0808 8010327,doc_0607,0
findahelpline.com,crisis,Helpline: Respect Phoneline,helpline,Respect Phoneline is a mental health helpline. Located in United Kingdom. Phone: 0808 802 4040. Respect Phoneline is a mental health helpline in United Kingdom. Phone: 0808 802 4040. Website: https://respectphoneline.org.uk. Topics covered: mental health.,https://respectphoneline.org.uk,helplines_crisis,United Kingdom,0808 802 4040,doc_0608,0
findahelpline.com,crisis,Helpline: Jewish Women's Aid Domestic Abuse and Sexual Violence Helpline,helpline,Jewish Women's Aid Domestic Abuse and Sexual Violence Helpline is a mental health helpline. Located in United Kingdom. Phone: 0808 801 0500. Jewish Women's Aid Domestic Abuse and Sexual Violence Helpline is a mental health helpline in United Kingdom. Phone: 0808 801 0500. Website: https://www.jwa.org.uk. Topics covered: mental health.,https://www.jwa.org.uk,helplines_crisis,United Kingdom,0808 801 0500,doc_0609,0
findahelpline.com,crisis,Helpline: National Helpline for LGBT+ Victims and Survivors of Abuse and Violence,helpline,National Helpline for LGBT+ Victims and Survivors of Abuse and Violence is a mental health helpline. Located in United Kingdom. Phone: 0800 999 5428. National Helpline for LGBT+ Victims and Survivors of Abuse and Violence is a mental health helpline in United Kingdom. Phone: 0800 999 5428. Website: https://www.galop.org.uk. Topics covered: mental health.,https://www.galop.org.uk,helplines_crisis,United Kingdom,0800 999 5428,doc_0610,0
findahelpline.com,crisis,Helpline: Switchboard LGBT Helpline,helpline,Switchboard LGBT Helpline is a mental health helpline. Located in United Kingdom. Phone: 0800 0119 100. Switchboard LGBT Helpline is a mental health helpline in United Kingdom. Phone: 0800 0119 100. Website: https://switchboard.lgbt. Topics covered: mental health.,https://switchboard.lgbt,helplines_crisis,United Kingdom,0800 0119 100,doc_0611,0
findahelpline.com,crisis,Helpline: THT Direct Helpline,helpline,THT Direct Helpline is a mental health helpline. Located in United Kingdom. Phone: 0808 802 1221. THT Direct Helpline is a mental health helpline in United Kingdom. Phone: 0808 802 1221. Website: https://www.tht.org.uk. Topics covered: mental health.,https://www.tht.org.uk,helplines_crisis,United Kingdom,0808 802 1221,doc_0612,0
findahelpline.com,crisis,Helpline: Shore Live Chat,helpline,Shore Live Chat is a mental health helpline. Located in United Kingdom. Phone: . Shore Live Chat is a mental health helpline in United Kingdom. Website: https://shorespace.org.uk/. Topics covered: mental health.,https://shorespace.org.uk/,helplines_crisis,United Kingdom,,doc_0613,0
findahelpline.com,crisis,Helpline: Revenge Porn Helpline,helpline,Revenge Porn Helpline is a mental health helpline. Located in United Kingdom. Phone: 0345 6000 459. Revenge Porn Helpline is a mental health helpline in United Kingdom. Phone: 0345 6000 459. Website: https://revengepornhelpline.org.uk. Topics covered: mental health.,https://revengepornhelpline.org.uk,helplines_crisis,United Kingdom,0345 6000 459,doc_0614,0
findahelpline.com,crisis,Helpline: Mankind Initiative,helpline,Mankind Initiative is a mental health helpline. Located in United Kingdom. Phone: 01823 334244. Mankind Initiative is a mental health helpline in United Kingdom. Phone: 01823 334244. Website: https://www.mankind.org.uk. Topics covered: mental health.,https://www.mankind.org.uk,helplines_crisis,United Kingdom,01823 334244,doc_0615,0
findahelpline.com,crisis,Helpline: OPOKA Helpline,helpline,OPOKA Helpline is a mental health helpline. Located in United Kingdom. Phone: 0300 3651700. OPOKA Helpline is a mental health helpline in United Kingdom. Phone: 0300 3651700. Website: https://www.opoka.org.uk/. Topics covered: mental health.,https://www.opoka.org.uk/,helplines_crisis,United Kingdom,0300 3651700,doc_0616,0
findahelpline.com,crisis,Helpline: NAPAC Support Service,helpline,NAPAC Support Service is a mental health helpline. Located in United Kingdom. Phone: 0808 801 0331. NAPAC Support Service is a mental health helpline in United Kingdom. Phone: 0808 801 0331. Website: http://napac.org.uk. Topics covered: mental health.,http://napac.org.uk,helplines_crisis,United Kingdom,0808 801 0331,doc_0617,0
findahelpline.com,crisis,Helpline: The Men Standing Up Helpline,helpline,The Men Standing Up Helpline is a mental health helpline. Located in United Kingdom. Phone: 0300 303 0167. The Men Standing Up Helpline is a mental health helpline in United Kingdom. Phone: 0300 303 0167. Website: http://www.bradfordcyrenians.org.uk. Topics covered: mental health.,http://www.bradfordcyrenians.org.uk,helplines_crisis,United Kingdom,0300 303 0167,doc_0618,0
findahelpline.com,crisis,Helpline: The Compassionate Friends,helpline,The Compassionate Friends is a mental health helpline. Located in United Kingdom. Phone: 0345 123 2304. The Compassionate Friends is a mental health helpline in United Kingdom. Phone: 0345 123 2304. Website: https://www.tcf.org.uk. Topics covered: mental health.,https://www.tcf.org.uk,helplines_crisis,United Kingdom,0345 123 2304,doc_0619,0
findahelpline.com,crisis,Helpline: NCT Support Line,helpline,NCT Support Line is a mental health helpline. Located in United Kingdom. Phone: 0300 330 0700. NCT Support Line is a mental health helpline in United Kingdom. Phone: 0300 330 0700. Website: https://www.nct.org.uk/about-us/contact-us#no-back. Topics covered: mental health.,https://www.nct.org.uk/about-us/contact-us#no-back,helplines_crisis,United Kingdom,0300 330 0700,doc_0620,0
findahelpline.com,crisis,Helpline: Survivors of Bereavement by Suicide Support Line,helpline,Survivors of Bereavement by Suicide Support Line is a mental health helpline. Located in United Kingdom. Phone: 0300 111 5065. Survivors of Bereavement by Suicide Support Line is a mental health helpline in United Kingdom. Phone: 0300 111 5065. Website: https://uksobs.com. Topics covered: mental health.,https://uksobs.com,helplines_crisis,United Kingdom,0300 111 5065,doc_0621,0
findahelpline.com,crisis,Helpline: Brain and Spine Helpline,helpline,Brain and Spine Helpline is a mental health helpline. Located in United Kingdom. Phone: 0808 808 1000. Brain and Spine Helpline is a mental health helpline in United Kingdom. Phone: 0808 808 1000. Website: https://www.brainandspine.org.uk. Topics covered: mental health.,https://www.brainandspine.org.uk,helplines_crisis,United Kingdom,0808 808 1000,doc_0622,0
